query,neighbor,distance,rank
c2_uuid_fa40c633.nc,c2_uuid_d60e0f4a.nc,2.397051453909085,7
c2_uuid_fa40c633.nc,c2_uuid_aa20f8c4.nc,2.87171453990974,8
c2_uuid_fa40c633.nc,c2_uuid_ff53a69a.nc,3.0259622690736423,9
c2_uuid_fa40c633.nc,c2_uuid_fca79975.nc,3.2693488426602264,10
c2_uuid_fa40c633.nc,c2_uuid_a8aaadc4.nc,3.6043611481547977,11
c2_uuid_fa40c633.nc,c2_uuid_735327ae.nc,3.809521071047533,12
c2_uuid_fa40c633.nc,c2_uuid_c6fae318.nc,4.001102277790153,13
c2_uuid_fa40c633.nc,c2_uuid_fbf4a196.nc,4.440914689944007,14
c2_uuid_fa40c633.nc,c2_uuid_dc364aad.nc,4.903305909636841,15
c2_uuid_fa40c633.nc,c2_uuid_4df18da4.nc,5.026713550196559,16
c2_uuid_fa40c633.nc,c2_uuid_4c0d80da.nc,5.140948280009718,17
c2_uuid_fa40c633.nc,c2_uuid_f544906f.nc,6.75279355836726,18
