SID,BASIN,SEASON,NAME,max_wind_kt,min_pressure_hpa,max_category,record_count,first_time,last_time,intensity_class
1874011S14064,SI,1874,UNNAMED,,,-5,57,1874-01-11 06:00:00,1874-01-18 06:00:00,Unknown
1874011S15064,SI,1874,UNNAMED,,,-5,41,1874-01-11 06:00:00,1874-01-16 06:00:00,Unknown
1874021S19055,SI,1874,UNNAMED,,,-5,41,1874-01-21 06:00:00,1874-01-26 06:00:00,Unknown
1874042S13080,SI,1874,UNNAMED,,,-5,49,1874-02-11 06:00:00,1874-02-17 06:00:00,Unknown
1874046S13079,SI,1874,UNNAMED,,,-5,37,1874-02-14 18:00:00,1874-02-19 06:00:00,Unknown
1874070S13045,SI,1874,UNNAMED,,,-5,45,1874-03-10 18:00:00,1874-03-16 06:00:00,Unknown
1874080S13072,SI,1874,UNNAMED,,,-5,73,1874-03-21 06:00:00,1874-03-30 06:00:00,Unknown
1874080S13073,SI,1874,UNNAMED,,,-5,89,1874-03-21 06:00:00,1874-04-01 06:00:00,Unknown
1875011S13061,SI,1875,UNNAMED,,,-5,57,1875-01-11 06:00:00,1875-01-18 06:00:00,Unknown
1875011S14076,SI,1875,UNNAMED,,,-5,73,1875-01-11 06:00:00,1875-01-20 06:00:00,Unknown
1875060S17082,SI,1875,UNNAMED,,,-5,33,1875-03-01 06:00:00,1875-03-05 06:00:00,Unknown
1875060S17088,SI,1875,UNNAMED,,,-5,33,1875-03-01 06:00:00,1875-03-05 06:00:00,Unknown
1875060S17448,SI,1875,UNNAMED,,,-5,21,1875-02-28 18:00:00,1875-03-03 06:00:00,Unknown
1875355S19065,SI,1876,UNNAMED,,,-5,25,1875-12-21 06:00:00,1875-12-24 06:00:00,Unknown
1876001S17061,SI,1876,UNNAMED,,,-5,33,1876-01-01 06:00:00,1876-01-05 06:00:00,Unknown
1876032S17059,SI,1876,UNNAMED,,,-5,29,1876-01-31 18:00:00,1876-02-04 06:00:00,Unknown
1876046S18062,SI,1876,UNNAMED,,,-5,29,1876-02-14 18:00:00,1876-02-18 06:00:00,Unknown
1876052S14066,SI,1876,UNNAMED,,,-5,41,1876-02-21 06:00:00,1876-02-26 06:00:00,Unknown
1876052S18062,SI,1876,UNNAMED,,,-5,41,1876-02-21 06:00:00,1876-02-26 06:00:00,Unknown
1876071S16083,SI,1876,UNNAMED,,,-5,29,1876-03-10 18:00:00,1876-03-14 06:00:00,Unknown
1876336S15075,SI,1877,UNNAMED,,,-5,37,1876-11-30 18:00:00,1876-12-05 06:00:00,Unknown
1877001S12055,SI,1877,UNNAMED,,,-5,25,1877-01-01 06:00:00,1877-01-04 06:00:00,Unknown
1877001S13054,SI,1877,UNNAMED,,,-5,9,1877-01-01 06:00:00,1877-01-02 06:00:00,Unknown
1877009S13054,SI,1877,UNNAMED,,,-5,9,1877-01-09 00:00:00,1877-01-10 00:00:00,Unknown
1877039S19059,SI,1877,UNNAMED,,,-5,45,1877-02-07 18:00:00,1877-02-13 06:00:00,Unknown
1877041S20059,SI,1877,UNNAMED,,,-5,41,1877-02-10 00:00:00,1877-02-15 00:00:00,Unknown
1877042S14078,SI,1877,UNNAMED,,,-5,43,1877-02-11 00:00:00,1877-02-16 06:00:00,Unknown
1877042S18059,SI,1877,UNNAMED,,,-5,57,1877-02-11 06:00:00,1877-02-18 06:00:00,Unknown
1877046S12079,SI,1877,UNNAMED,,,-5,37,1877-02-14 18:00:00,1877-02-19 06:00:00,Unknown
1877101S15062,SI,1877,UNNAMED,,,-5,17,1877-04-11 00:00:00,1877-04-13 00:00:00,Unknown
1877111S15063,SI,1877,UNNAMED,,,-5,37,1877-04-20 18:00:00,1877-04-25 06:00:00,Unknown
1877121S07090,SI,1877,UNNAMED,,,-5,37,1877-04-30 18:00:00,1877-05-05 06:00:00,Unknown
1877129S08088,SI,1877,UNNAMED,,,-5,33,1877-05-09 00:00:00,1877-05-13 00:00:00,Unknown
1877131S07090,SI,1877,UNNAMED,,,-5,49,1877-05-11 06:00:00,1877-05-17 06:00:00,Unknown
1877135N10083,NI,1877,UNNAMED,,,-5,58,1877-05-15 00:00:00,1877-05-22 03:00:00,Unknown
1877192N21090,NI,1877,UNNAMED,,,-5,34,1877-07-11 00:00:00,1877-07-15 03:00:00,Unknown
1877218N21090,NI,1877,UNNAMED,,,-5,18,1877-08-06 00:00:00,1877-08-08 03:00:00,Unknown
1877220N22092,NI,1877,UNNAMED,,,-5,10,1877-08-08 00:00:00,1877-08-09 03:00:00,Unknown
1877226N21089,NI,1877,UNNAMED,,,-5,18,1877-08-14 00:00:00,1877-08-16 03:00:00,Unknown
1877230N20091,NI,1877,UNNAMED,,,-5,18,1877-08-18 00:00:00,1877-08-20 03:00:00,Unknown
1877241N20088,NI,1877,UNNAMED,,,-5,18,1877-08-29 00:00:00,1877-08-31 03:00:00,Unknown
1877249N20088,NI,1877,UNNAMED,,,-5,42,1877-09-06 00:00:00,1877-09-11 03:00:00,Unknown
1877307N18091,NI,1877,UNNAMED,,,-5,18,1877-11-03 00:00:00,1877-11-05 03:00:00,Unknown
1878010S19054,SI,1878,UNNAMED,,,-5,33,1878-01-10 00:00:00,1878-01-14 00:00:00,Unknown
1878011S18054,SI,1878,UNNAMED,,,-5,49,1878-01-11 06:00:00,1878-01-17 06:00:00,Unknown
1878011S19054,SI,1878,UNNAMED,,,-5,33,1878-01-11 06:00:00,1878-01-15 06:00:00,Unknown
1878100S12066,SI,1878,UNNAMED,,,-5,25,1878-04-10 00:00:00,1878-04-13 00:00:00,Unknown
1878101S10066,SI,1878,UNNAMED,,,-5,29,1878-04-10 18:00:00,1878-04-14 06:00:00,Unknown
1878101S10067,SI,1878,UNNAMED,,,-5,41,1878-04-11 06:00:00,1878-04-16 06:00:00,Unknown
1878202N18087,NI,1878,UNNAMED,,,-5,74,1878-07-21 00:00:00,1878-07-30 03:00:00,Unknown
1878215N20086,NI,1878,UNNAMED,,,-5,10,1878-08-03 00:00:00,1878-08-04 03:00:00,Unknown
1878218N20089,NI,1878,UNNAMED,,,-5,18,1878-08-06 00:00:00,1878-08-08 03:00:00,Unknown
1878256N19090,NI,1878,UNNAMED,,,-5,58,1878-09-13 00:00:00,1878-09-20 03:00:00,Unknown
1878261N18090,NI,1878,UNNAMED,,,-5,42,1878-09-18 00:00:00,1878-09-23 03:00:00,Unknown
1878287N16084,NI,1878,UNNAMED,,,-5,10,1878-10-14 00:00:00,1878-10-15 03:00:00,Unknown
1878301N15084,NI,1878,UNNAMED,,,-5,18,1878-10-28 00:00:00,1878-10-30 03:00:00,Unknown
1878308N16084,NI,1878,UNNAMED,,,-5,18,1878-11-04 00:00:00,1878-11-06 03:00:00,Unknown
1878339N17087,NI,1878,UNNAMED,,,-5,26,1878-12-05 00:00:00,1878-12-08 03:00:00,Unknown
1878344S11071,SI,1879,UNNAMED,,,-5,33,1878-12-10 00:00:00,1878-12-14 00:00:00,Unknown
1878345S09072,SI,1879,UNNAMED,,,-5,49,1878-12-11 06:00:00,1878-12-17 06:00:00,Unknown
1878345S09432,SI,1879,UNNAMED,,,-5,37,1878-12-10 18:00:00,1878-12-15 06:00:00,Unknown
1879011S24062,SI,1879,UNNAMED,,,-5,17,1879-01-11 00:00:00,1879-01-13 00:00:00,Unknown
1879021S24062,SI,1879,UNNAMED,,,-5,33,1879-01-21 06:00:00,1879-01-25 06:00:00,Unknown
1879043S13058,SI,1879,UNNAMED,,,-5,25,1879-02-12 00:00:00,1879-02-15 00:00:00,Unknown
1879052S11057,SI,1879,UNNAMED,,,-5,41,1879-02-21 06:00:00,1879-02-26 06:00:00,Unknown
1879070S11063,SI,1879,UNNAMED,,,-5,73,1879-03-11 00:00:00,1879-03-20 00:00:00,Unknown
1879080S11064,SI,1879,UNNAMED,,,-5,93,1879-03-20 18:00:00,1879-04-01 06:00:00,Unknown
1879140N13081,NI,1879,UNNAMED,,,-5,10,1879-05-20 00:00:00,1879-05-21 03:00:00,Unknown
1879141N12073,NI,1879,UNNAMED,,,-5,26,1879-05-21 00:00:00,1879-05-24 03:00:00,Unknown
1879149N21087,NI,1879,UNNAMED,,,-5,26,1879-05-29 00:00:00,1879-06-01 03:00:00,Unknown
1879220N21088,NI,1879,UNNAMED,,,-5,42,1879-08-08 00:00:00,1879-08-13 03:00:00,Unknown
1879256N21090,NI,1879,UNNAMED,,,-5,34,1879-09-13 00:00:00,1879-09-17 03:00:00,Unknown
1879265N20089,NI,1879,UNNAMED,,,-5,50,1879-09-22 00:00:00,1879-09-28 03:00:00,Unknown
1879284N19092,NI,1879,UNNAMED,,,-5,34,1879-10-11 00:00:00,1879-10-15 03:00:00,Unknown
1879299N20092,NI,1879,UNNAMED,,,-5,10,1879-10-26 00:00:00,1879-10-27 03:00:00,Unknown
1879305N15097,NI,1879,UNNAMED,,,-5,34,1879-11-01 00:00:00,1879-11-05 03:00:00,Unknown
1879322N13081,NI,1879,UNNAMED,,,-5,10,1879-11-18 00:00:00,1879-11-19 03:00:00,Unknown
1879344S16059,SI,1880,UNNAMED,,,-5,17,1879-12-10 00:00:00,1879-12-12 00:00:00,Unknown
1879345S15060,SI,1880,UNNAMED,,,-5,33,1879-12-11 06:00:00,1879-12-15 06:00:00,Unknown
1879345S16054,SI,1880,UNNAMED,,,-5,25,1879-12-11 00:00:00,1879-12-14 00:00:00,Unknown
1879345S16059,SI,1880,UNNAMED,,,-5,21,1879-12-10 18:00:00,1879-12-13 06:00:00,Unknown
1879355S15054,SI,1880,UNNAMED,,,-5,45,1879-12-20 18:00:00,1879-12-26 06:00:00,Unknown
1880001S08060,SI,1880,UNNAMED,,,-5,65,1880-01-01 06:00:00,1880-01-09 06:00:00,Unknown
1880043S13088,SI,1880,UNNAMED,,,-5,41,1880-02-12 00:00:00,1880-02-17 00:00:00,Unknown
1880052S11089,SI,1880,UNNAMED,,,-5,57,1880-02-21 06:00:00,1880-02-28 06:00:00,Unknown
1880153N20089,NI,1880,UNNAMED,,,-5,26,1880-06-01 00:00:00,1880-06-04 03:00:00,Unknown
1880177N19088,NI,1880,UNNAMED,,,-5,42,1880-06-25 00:00:00,1880-06-30 03:00:00,Unknown
1880196N20089,NI,1880,UNNAMED,,,-5,26,1880-07-14 00:00:00,1880-07-17 03:00:00,Unknown
1880214N20088,NI,1880,UNNAMED,,,-5,66,1880-08-01 00:00:00,1880-08-09 03:00:00,Unknown
1880233N21089,NI,1880,UNNAMED,,,-5,42,1880-08-20 00:00:00,1880-08-25 03:00:00,Unknown
1880257N19089,NI,1880,UNNAMED,,,-5,42,1880-09-13 00:00:00,1880-09-18 03:00:00,Unknown
1880265N20088,NI,1880,UNNAMED,,,-5,10,1880-09-21 00:00:00,1880-09-22 03:00:00,Unknown
1880267N21088,NI,1880,UNNAMED,,,-5,18,1880-09-23 00:00:00,1880-09-25 03:00:00,Unknown
1880287N17085,NI,1880,UNNAMED,,,-5,18,1880-10-13 00:00:00,1880-10-15 03:00:00,Unknown
1880325N10082,NI,1880,UNNAMED,,,-5,10,1880-11-20 00:00:00,1880-11-21 03:00:00,Unknown
1880345S15067,SI,1881,UNNAMED,,,-5,33,1880-12-10 00:00:00,1880-12-14 00:00:00,Unknown
1880346S15068,SI,1881,UNNAMED,,,-5,49,1880-12-11 06:00:00,1880-12-17 06:00:00,Unknown
1880346S15428,SI,1881,UNNAMED,,,-5,37,1880-12-10 18:00:00,1880-12-15 06:00:00,Unknown
1881001S09084,SI,1881,UNNAMED,,,-5,81,1881-01-01 06:00:00,1881-01-11 06:00:00,Unknown
1881011S15057,SI,1881,UNNAMED,,,-5,49,1881-01-11 00:00:00,1881-01-17 00:00:00,Unknown
1881021S14057,SI,1881,UNNAMED,,,-5,65,1881-01-21 06:00:00,1881-01-29 06:00:00,Unknown
1881039S12084,SI,1881,UNNAMED,,,-5,77,1881-02-07 18:00:00,1881-02-17 06:00:00,Unknown
1881041S13082,SI,1881,UNNAMED,,,-5,73,1881-02-10 00:00:00,1881-02-19 00:00:00,Unknown
1881042S12085,SI,1881,UNNAMED,,,-5,89,1881-02-11 06:00:00,1881-02-22 06:00:00,Unknown
1881069S22053,SI,1881,UNNAMED,,,-5,17,1881-03-10 00:00:00,1881-03-12 00:00:00,Unknown
1881070S21053,SI,1881,UNNAMED,,,-5,37,1881-03-10 18:00:00,1881-03-15 06:00:00,Unknown
1881101S07089,SI,1881,UNNAMED,,,-5,9,1881-04-11 00:00:00,1881-04-12 00:00:00,Unknown
1881111S05089,SI,1881,UNNAMED,,,-5,29,1881-04-20 18:00:00,1881-04-24 06:00:00,Unknown
1881121S06095,SI,1881,UNNAMED,,,-5,29,1881-04-30 18:00:00,1881-05-04 06:00:00,Unknown
1881121S06096,SI,1881,UNNAMED,,,-5,41,1881-05-01 06:00:00,1881-05-06 06:00:00,Unknown
1881129S07094,SI,1881,UNNAMED,,,-5,25,1881-05-09 00:00:00,1881-05-12 00:00:00,Unknown
1881146N14067,NI,1881,UNNAMED,,,-5,58,1881-05-26 00:00:00,1881-06-02 03:00:00,Unknown
1881146N20090,NI,1881,UNNAMED,,,-5,18,1881-05-26 00:00:00,1881-05-28 03:00:00,Unknown
1881154N20089,NI,1881,UNNAMED,,,-5,18,1881-06-03 00:00:00,1881-06-05 03:00:00,Unknown
1881157N21088,NI,1881,UNNAMED,,,-5,26,1881-06-06 00:00:00,1881-06-09 03:00:00,Unknown
1881165N21089,NI,1881,UNNAMED,,,-5,34,1881-06-14 00:00:00,1881-06-18 03:00:00,Unknown
1881183N21088,NI,1881,UNNAMED,,,-5,18,1881-07-02 00:00:00,1881-07-04 03:00:00,Unknown
1881194N21090,NI,1881,UNNAMED,,,-5,42,1881-07-13 00:00:00,1881-07-18 03:00:00,Unknown
1881214N20087,NI,1881,UNNAMED,,,-5,18,1881-08-02 00:00:00,1881-08-04 03:00:00,Unknown
1881230N21089,NI,1881,UNNAMED,,,-5,10,1881-08-18 00:00:00,1881-08-19 03:00:00,Unknown
1881254N20089,NI,1881,UNNAMED,,,-5,26,1881-09-11 00:00:00,1881-09-14 03:00:00,Unknown
1881277N17085,NI,1881,UNNAMED,,,-5,42,1881-10-04 00:00:00,1881-10-09 03:00:00,Unknown
1881315N11082,NI,1881,UNNAMED,,,-5,18,1881-11-11 00:00:00,1881-11-13 03:00:00,Unknown
1882001S16080,SI,1882,UNNAMED,,,-5,41,1882-01-01 06:00:00,1882-01-06 06:00:00,Unknown
1882001S17079,SI,1882,UNNAMED,,,-5,25,1882-01-01 06:00:00,1882-01-04 06:00:00,Unknown
1882009S17079,SI,1882,UNNAMED,,,-5,25,1882-01-09 00:00:00,1882-01-12 00:00:00,Unknown
1882039S14069,SI,1882,UNNAMED,,,-5,37,1882-02-07 18:00:00,1882-02-12 06:00:00,Unknown
1882041S15068,SI,1882,UNNAMED,,,-5,33,1882-02-10 00:00:00,1882-02-14 00:00:00,Unknown
1882042S13071,SI,1882,UNNAMED,,,-5,41,1882-02-11 06:00:00,1882-02-16 06:00:00,Unknown
1882042S14069,SI,1882,UNNAMED,,,-5,49,1882-02-11 06:00:00,1882-02-17 06:00:00,Unknown
1882042S14070,SI,1882,UNNAMED,,,-5,25,1882-02-11 00:00:00,1882-02-14 00:00:00,Unknown
1882043S16078,SI,1882,UNNAMED,,,-5,25,1882-02-12 00:00:00,1882-02-15 00:00:00,Unknown
1882046S14071,SI,1882,UNNAMED,,,-5,29,1882-02-14 18:00:00,1882-02-18 06:00:00,Unknown
1882052S16079,SI,1882,UNNAMED,,,-5,41,1882-02-21 06:00:00,1882-02-26 06:00:00,Unknown
1882069S15062,SI,1882,UNNAMED,,,-5,25,1882-03-10 00:00:00,1882-03-13 00:00:00,Unknown
1882070S14063,SI,1882,UNNAMED,,,-5,41,1882-03-11 06:00:00,1882-03-16 06:00:00,Unknown
1882070S15062,SI,1882,UNNAMED,,,-5,29,1882-03-10 18:00:00,1882-03-14 06:00:00,Unknown
1882101S08092,SI,1882,UNNAMED,,,-5,17,1882-04-11 00:00:00,1882-04-13 00:00:00,Unknown
1882111S06093,SI,1882,UNNAMED,,,-5,33,1882-04-21 06:00:00,1882-04-25 06:00:00,Unknown
1882111S07093,SI,1882,UNNAMED,,,-5,21,1882-04-20 18:00:00,1882-04-23 06:00:00,Unknown
1882192N21089,NI,1882,UNNAMED,,,-5,34,1882-07-11 00:00:00,1882-07-15 03:00:00,Unknown
1882199N21089,NI,1882,UNNAMED,,,-5,42,1882-07-18 00:00:00,1882-07-23 03:00:00,Unknown
1882204N20089,NI,1882,UNNAMED,,,-5,26,1882-07-23 00:00:00,1882-07-26 03:00:00,Unknown
1882212N20088,NI,1882,UNNAMED,,,-5,1,1882-07-31 03:00:00,1882-07-31 03:00:00,Unknown
1882231N21089,NI,1882,UNNAMED,,,-5,34,1882-08-19 00:00:00,1882-08-23 03:00:00,Unknown
1882249N20090,NI,1882,UNNAMED,,,-5,74,1882-09-06 00:00:00,1882-09-15 03:00:00,Unknown
1882257N18087,NI,1882,UNNAMED,,,-5,26,1882-09-14 00:00:00,1882-09-17 03:00:00,Unknown
1882269N16092,NI,1882,UNNAMED,,,-5,58,1882-09-26 00:00:00,1882-10-03 03:00:00,Unknown
1882285N13085,NI,1882,UNNAMED,,,-5,42,1882-10-12 00:00:00,1882-10-17 03:00:00,Unknown
1882300N11089,NI,1882,UNNAMED,,,-5,42,1882-10-27 00:00:00,1882-11-01 03:00:00,Unknown
1882325N09089,NI,1882,UNNAMED,,,-5,42,1882-11-21 00:00:00,1882-11-26 03:00:00,Unknown
1882332N10087,NI,1882,UNNAMED,,,-5,18,1882-11-28 00:00:00,1882-11-30 03:00:00,Unknown
1883011S26054,SI,1883,UNNAMED,,,-5,25,1883-01-11 00:00:00,1883-01-14 00:00:00,Unknown
1883021S22057,SI,1883,UNNAMED,,,-5,49,1883-01-21 06:00:00,1883-01-27 06:00:00,Unknown
1883021S26054,SI,1883,UNNAMED,,,-5,25,1883-01-21 06:00:00,1883-01-24 06:00:00,Unknown
1883039S09088,SI,1883,UNNAMED,,,-5,13,1883-02-07 18:00:00,1883-02-09 06:00:00,Unknown
1883041S10089,SI,1883,UNNAMED,,,-5,9,1883-02-10 00:00:00,1883-02-11 00:00:00,Unknown
1883042S09087,SI,1883,UNNAMED,,,-5,25,1883-02-11 06:00:00,1883-02-14 06:00:00,Unknown
1883070S11093,SI,1883,UNNAMED,,,-5,25,1883-03-11 00:00:00,1883-03-14 00:00:00,Unknown
1883070S16053,SI,1883,UNNAMED,,,-5,33,1883-03-11 00:00:00,1883-03-15 00:00:00,Unknown
1883080S07088,SI,1883,UNNAMED,,,-5,25,1883-03-21 06:00:00,1883-03-24 06:00:00,Unknown
1883080S10093,SI,1883,UNNAMED,,,-5,41,1883-03-21 06:00:00,1883-03-26 06:00:00,Unknown
1883080S10453,SI,1883,UNNAMED,,,-5,29,1883-03-20 18:00:00,1883-03-24 06:00:00,Unknown
1883080S15054,SI,1883,UNNAMED,,,-5,49,1883-03-21 06:00:00,1883-03-27 06:00:00,Unknown
1883080S15414,SI,1883,UNNAMED,,,-5,37,1883-03-20 18:00:00,1883-03-25 06:00:00,Unknown
1883165N21087,NI,1883,UNNAMED,,,-5,34,1883-06-14 00:00:00,1883-06-18 03:00:00,Unknown
1883177N20089,NI,1883,UNNAMED,,,-5,66,1883-06-26 00:00:00,1883-07-04 03:00:00,Unknown
1883183N22068,NI,1883,UNNAMED,,,-5,9,1883-07-02 03:00:00,1883-07-03 03:00:00,Unknown
1883184N20090,NI,1883,UNNAMED,,,-5,18,1883-07-03 00:00:00,1883-07-05 03:00:00,Unknown
1883187N20089,NI,1883,UNNAMED,,,-5,26,1883-07-06 00:00:00,1883-07-09 03:00:00,Unknown
1883193N19089,NI,1883,UNNAMED,,,-5,18,1883-07-12 00:00:00,1883-07-14 03:00:00,Unknown
1883196N22068,NI,1883,UNNAMED,,,-5,9,1883-07-15 00:00:00,1883-07-16 00:00:00,Unknown
1883207N21090,NI,1883,UNNAMED,,,-5,18,1883-07-26 00:00:00,1883-07-28 03:00:00,Unknown
1883234N18088,NI,1883,UNNAMED,,,-5,26,1883-08-22 00:00:00,1883-08-25 03:00:00,Unknown
1883314N11095,NI,1883,UNNAMED,,,-5,34,1883-11-10 00:00:00,1883-11-14 03:00:00,Unknown
1883335S16060,SI,1884,UNNAMED,,,-5,45,1883-11-30 18:00:00,1883-12-06 06:00:00,Unknown
1883335S16061,SI,1884,UNNAMED,,,-5,57,1883-12-01 06:00:00,1883-12-08 06:00:00,Unknown
1883338N17086,NI,1883,UNNAMED,,,-5,18,1883-12-04 00:00:00,1883-12-06 03:00:00,Unknown
1883343S17059,SI,1884,UNNAMED,,,-5,41,1883-12-09 00:00:00,1883-12-14 00:00:00,Unknown
1883344S14094,SI,1884,UNNAMED,,,-5,25,1883-12-10 00:00:00,1883-12-13 00:00:00,Unknown
1883345S13095,SI,1884,UNNAMED,,,-5,41,1883-12-11 06:00:00,1883-12-16 06:00:00,Unknown
1883345S14095,SI,1884,UNNAMED,,,-5,29,1883-12-10 18:00:00,1883-12-14 06:00:00,Unknown
1884011S10063,SI,1884,UNNAMED,,,-5,73,1884-01-11 00:00:00,1884-01-20 00:00:00,Unknown
1884021S10063,SI,1884,UNNAMED,,,-5,97,1884-01-21 06:00:00,1884-02-02 06:00:00,Unknown
1884032S14078,SI,1884,UNNAMED,,,-5,49,1884-02-01 06:00:00,1884-02-07 06:00:00,Unknown
1884039S14078,SI,1884,UNNAMED,,,-5,37,1884-02-07 18:00:00,1884-02-12 06:00:00,Unknown
1884041S15075,SI,1884,UNNAMED,,,-5,33,1884-02-10 00:00:00,1884-02-14 00:00:00,Unknown
1884070S17067,SI,1884,UNNAMED,,,-5,25,1884-03-10 00:00:00,1884-03-13 00:00:00,Unknown
1884071S11091,SI,1884,UNNAMED,,,-5,33,1884-03-11 00:00:00,1884-03-15 00:00:00,Unknown
1884071S17068,SI,1884,UNNAMED,,,-5,41,1884-03-11 06:00:00,1884-03-16 06:00:00,Unknown
1884071S17428,SI,1884,UNNAMED,,,-5,29,1884-03-10 18:00:00,1884-03-14 06:00:00,Unknown
1884081S10091,SI,1884,UNNAMED,,,-5,37,1884-03-20 18:00:00,1884-03-25 06:00:00,Unknown
1884081S10092,SI,1884,UNNAMED,,,-5,49,1884-03-21 06:00:00,1884-03-27 06:00:00,Unknown
1884135N11090,NI,1884,UNNAMED,,,-5,26,1884-05-14 00:00:00,1884-05-17 03:00:00,Unknown
1884171N20088,NI,1884,UNNAMED,,,-5,34,1884-06-19 00:00:00,1884-06-23 03:00:00,Unknown
1884177N17124,WP,1884,UNNAMED,,,-5,56,1884-06-24 16:00:00,1884-06-30 04:00:00,Unknown
1884182N21089,NI,1884,UNNAMED,,,-5,34,1884-06-30 00:00:00,1884-07-04 03:00:00,Unknown
1884186N16125,WP,1884,UNNAMED,,,-5,46,1884-07-03 16:00:00,1884-07-08 04:00:00,Unknown
1884191N15127,WP,1884,UNNAMED,,,-5,46,1884-07-08 16:00:00,1884-07-13 04:00:00,Unknown
1884191N21089,NI,1884,UNNAMED,,,-5,42,1884-07-09 00:00:00,1884-07-14 03:00:00,Unknown
1884197N20088,NI,1884,UNNAMED,,,-5,26,1884-07-15 00:00:00,1884-07-18 03:00:00,Unknown
1884200N21089,NI,1884,UNNAMED,,,-5,74,1884-07-18 00:00:00,1884-07-27 03:00:00,Unknown
1884201N18129,WP,1884,UNNAMED,,,-5,46,1884-07-18 16:00:00,1884-07-23 04:00:00,Unknown
1884208N13127,WP,1884,UNNAMED,,,-5,56,1884-07-25 16:00:00,1884-07-31 04:00:00,Unknown
1884215N13130,WP,1884,UNNAMED,,,-5,76,1884-08-01 16:00:00,1884-08-09 04:00:00,Unknown
1884215N21088,NI,1884,UNNAMED,,,-5,58,1884-08-02 00:00:00,1884-08-09 03:00:00,Unknown
1884231N11128,WP,1884,UNNAMED,,,-5,46,1884-08-17 16:00:00,1884-08-22 04:00:00,Unknown
1884236N13127,WP,1884,UNNAMED,,,-5,26,1884-08-22 16:00:00,1884-08-25 04:00:00,Unknown
1884243N15129,WP,1884,UNNAMED,,,-5,36,1884-08-29 16:00:00,1884-09-02 04:00:00,Unknown
1884250N15129,WP,1884,UNNAMED,,,-5,76,1884-09-05 16:00:00,1884-09-13 04:00:00,Unknown
1884251N20089,NI,1884,UNNAMED,,,-5,34,1884-09-07 00:00:00,1884-09-11 03:00:00,Unknown
1884261N17088,NI,1884,UNNAMED,,,-5,114,1884-09-17 00:00:00,1884-10-01 03:00:00,Unknown
1884263N16125,WP,1884,UNNAMED,,,-5,46,1884-09-18 16:00:00,1884-09-23 04:00:00,Unknown
1884290N10082,NI,1884,UNNAMED,,,-5,13,1884-10-15 15:00:00,1884-10-17 03:00:00,Unknown
1884298N16085,NI,1884,UNNAMED,,,-5,18,1884-10-24 00:00:00,1884-10-26 03:00:00,Unknown
1884305N19090,NI,1884,UNNAMED,,,-5,10,1884-10-31 00:00:00,1884-11-01 03:00:00,Unknown
1884306S07095,SI,1885,UNNAMED,,,-5,45,1884-10-31 18:00:00,1884-11-06 06:00:00,Unknown
1884310N11082,NI,1884,UNNAMED,,,-5,5,1884-11-04 15:00:00,1884-11-05 03:00:00,Unknown
1884314S07094,SI,1885,UNNAMED,,,-5,41,1884-11-09 00:00:00,1884-11-14 00:00:00,Unknown
1884316S06095,SI,1885,UNNAMED,,,-5,57,1884-11-11 06:00:00,1884-11-18 06:00:00,Unknown
1884318N11126,WP,1884,UNNAMED,,,-5,26,1884-11-12 16:00:00,1884-11-15 04:00:00,Unknown
1884322N14126,WP,1884,UNNAMED,,,-5,61,1884-11-17 04:00:00,1884-11-23 04:00:00,Unknown
1884325N13083,NI,1884,UNNAMED,,,-5,1,1884-11-20 03:00:00,1884-11-20 03:00:00,Unknown
1884343N14124,WP,1884,UNNAMED,,,-5,36,1884-12-07 16:00:00,1884-12-11 04:00:00,Unknown
1884349N08083,NI,1884,UNNAMED,,,-5,34,1884-12-14 00:00:00,1884-12-18 03:00:00,Unknown
1885010S17062,SI,1885,UNNAMED,,,-5,17,1885-01-10 00:00:00,1885-01-12 00:00:00,Unknown
1885011S16075,SI,1885,UNNAMED,,,-5,57,1885-01-11 00:00:00,1885-01-18 00:00:00,Unknown
1885011S17062,SI,1885,UNNAMED,,,-5,17,1885-01-11 06:00:00,1885-01-13 06:00:00,Unknown
1885011S17063,SI,1885,UNNAMED,,,-5,41,1885-01-11 06:00:00,1885-01-16 06:00:00,Unknown
1885021S16075,SI,1885,UNNAMED,,,-5,57,1885-01-21 06:00:00,1885-01-28 06:00:00,Unknown
1885021S16076,SI,1885,UNNAMED,,,-5,73,1885-01-21 06:00:00,1885-01-30 06:00:00,Unknown
1885032S16077,SI,1885,UNNAMED,,,-5,61,1885-01-31 18:00:00,1885-02-08 06:00:00,Unknown
1885040S16075,SI,1885,UNNAMED,,,-5,57,1885-02-09 00:00:00,1885-02-16 00:00:00,Unknown
1885043S14054,SI,1885,UNNAMED,,,-5,17,1885-02-12 00:00:00,1885-02-14 00:00:00,Unknown
1885043S15069,SI,1885,UNNAMED,,,-5,49,1885-02-12 00:00:00,1885-02-18 00:00:00,Unknown
1885052S13055,SI,1885,UNNAMED,,,-5,33,1885-02-21 06:00:00,1885-02-25 06:00:00,Unknown
1885052S14070,SI,1885,UNNAMED,,,-5,65,1885-02-21 06:00:00,1885-03-01 06:00:00,Unknown
1885060S15069,SI,1885,UNNAMED,,,-5,49,1885-03-01 06:00:00,1885-03-07 06:00:00,Unknown
1885068S15069,SI,1885,UNNAMED,,,-5,49,1885-03-09 00:00:00,1885-03-15 00:00:00,Unknown
1885101S08087,SI,1885,UNNAMED,,,-5,25,1885-04-11 00:00:00,1885-04-14 00:00:00,Unknown
